split_id,iteration,is_lookahead,parent_v1x,parent_v1y,parent_v2x,parent_v2y,parent_v3x,parent_v3y,split_src_x,split_src_y,split_tgt_x,split_tgt_y,child1_v1x,child1_v1y,child1_v2x,child1_v2y,child1_v3x,child1_v3y,child2_v1x,child2_v1y,child2_v2x,child2_v2y,child2_v3x,child2_v3y
110,110,1,-96.5568,42.1405,-96.7631,42.0722,-96.7631,42.0549,-96.7631,42.0549,-96.677,42.1007,-96.7631,42.0549,-96.5568,42.1405,-96.677,42.1007,-96.7631,42.0549,-96.677,42.1007,-96.7631,42.0722
111,111,1,-96.5568,42.1405,-96.7631,42.0549,-96.7631,42.0494,-96.7631,42.0494,-96.6449,42.1039,-96.7631,42.0494,-96.5568,42.1405,-96.6449,42.1039,-96.7631,42.0494,-96.6449,42.1039,-96.7631,42.0549
112,112,1,-96.7207,41.7424,-96.7634,41.7423,-96.7333,41.7422,-96.7634,41.7423,-96.7249,41.7423,-96.7634,41.7423,-96.7333,41.7422,-96.7249,41.7423,-96.7634,41.7423,-96.7249,41.7423,-96.7207,41.7424
113,114,1,-96.7631,42.0494,-96.7634,41.7423,-96.7488,41.7423,-96.7634,41.7423,-96.7488,41.7427,-96.7634,41.7423,-96.7488,41.7423,-96.7488,41.7427,-96.7634,41.7423,-96.7488,41.7427,-96.7631,42.0494
114,115,1,-96.7631,42.0494,-96.7488,41.7423,-96.7207,41.7424,-96.7488,41.7423,-96.7208,41.7427,-96.7488,41.7423,-96.7207,41.7424,-96.7208,41.7427,-96.7488,41.7423,-96.7208,41.7427,-96.7631,42.0494
115,116,1,-96.7631,42.0494,-96.7208,41.7425,-96.6983,41.7423,-96.7631,42.0494,-96.709,41.7424,-96.7631,42.0494,-96.7208,41.7425,-96.709,41.7424,-96.7631,42.0494,-96.709,41.7424,-96.6983,41.7423
116,117,1,-96.7631,42.0494,-96.6983,41.7423,-96.6749,41.742,-96.6983,41.7423,-96.675,41.7423,-96.6983,41.7423,-96.6749,41.742,-96.675,41.7423,-96.6983,41.7423,-96.675,41.7423,-96.7631,42.0494
117,119,1,-96.7208,41.7425,-96.7107,41.7421,-96.6749,41.742,-96.6749,41.742,-96.7187,41.7424,-96.6749,41.742,-96.7208,41.7425,-96.7187,41.7424,-96.6749,41.742,-96.7187,41.7424,-96.7107,41.7421
118,120,1,-96.7631,42.0494,-96.6751,41.7427,-96.6104,41.742,-96.6104,41.742,-96.6752,41.7431,-96.6104,41.742,-96.7631,42.0494,-96.6752,41.7431,-96.6104,41.742,-96.6752,41.7431,-96.6751,41.7427
119,121,1,-96.7631,42.0494,-96.6104,41.742,-96.5917,41.7418,-96.6104,41.742,-96.5919,41.7422,-96.6104,41.742,-96.5917,41.7418,-96.5919,41.7422,-96.6104,41.742,-96.5919,41.7422,-96.7631,42.0494
120,122,1,-96.6751,41.7427,-96.6749,41.742,-96.6352,41.7419,-96.6751,41.7427,-96.6513,41.742,-96.6751,41.7427,-96.6749,41.742,-96.6513,41.742,-96.6751,41.7427,-96.6513,41.742,-96.6352,41.7419
121,123,1,-96.6751,41.7427,-96.6352,41.7419,-96.5917,41.7418,-96.5917,41.7418,-96.6605,41.7425,-96.5917,41.7418,-96.6751,41.7427,-96.6605,41.7425,-96.5917,41.7418,-96.6605,41.7425,-96.6352,41.7419
122,124,1,-96.592,41.7423,-96.5465,41.7417,-96.5467,41.7419,-96.5465,41.7417,-96.5694,41.7421,-96.5465,41.7417,-96.5467,41.7419,-96.5694,41.7421,-96.5465,41.7417,-96.5694,41.7421,-96.592,41.7423
123,125,1,-96.592,41.7423,-96.5467,41.7419,-96.7631,42.0494,-96.5467,41.7419,-96.6266,41.8044,-96.5467,41.7419,-96.7631,42.0494,-96.6266,41.8044,-96.5467,41.7419,-96.6266,41.8044,-96.592,41.7423
124,126,1,-96.5917,41.7418,-96.5465,41.7417,-96.5822,41.7422,-96.5465,41.7417,-96.5842,41.7421,-96.5465,41.7417,-96.5822,41.7422,-96.5842,41.7421,-96.5465,41.7417,-96.5842,41.7421,-96.5917,41.7418
125,127,1,-96.5917,41.7418,-96.5822,41.7422,-96.592,41.7423,-96.5822,41.7422,-96.5919,41.7421,-96.5822,41.7422,-96.592,41.7423,-96.5919,41.7421,-96.5822,41.7422,-96.5919,41.7421,-96.5917,41.7418
126,128,1,-97.0217,41.743,-96.7631,42.087,-97.0112,41.7686,-97.0217,41.743,-96.9808,41.8076,-97.0217,41.743,-96.7631,42.087,-96.9808,41.8076,-97.0217,41.743,-96.9808,41.8076,-97.0112,41.7686
127,129,1,-97.0217,41.743,-97.0112,41.7686,-97.0311,41.743,-97.0217,41.743,-97.0188,41.7588,-97.0217,41.743,-97.0112,41.7686,-97.0188,41.7588,-97.0217,41.743,-97.0188,41.7588,-97.0311,41.743
128,130,1,-97.0217,41.743,-97.0142,41.7429,-96.9926,41.7725,-96.9926,41.7725,-97.017,41.743,-96.9926,41.7725,-97.0217,41.743,-97.017,41.743,-96.9926,41.7725,-97.017,41.743,-97.0142,41.7429
129,131,1,-97.0217,41.743,-96.9926,41.7725,-96.7631,42.087,-97.0217,41.743,-96.9348,41.8517,-97.0217,41.743,-96.9926,41.7725,-96.9348,41.8517,-97.0217,41.743,-96.9348,41.8517,-96.7631,42.087
130,132,1,-96.7631,42.087,-97.0142,41.7429,-97.006,41.7429,-96.7631,42.087,-97.0136,41.7429,-96.7631,42.087,-97.0142,41.7429,-97.0136,41.7429,-96.7631,42.087,-97.0136,41.7429,-97.006,41.7429
131,133,1,-96.7631,42.087,-97.006,41.7429,-97.0028,41.7429,-96.7631,42.087,-97.0053,41.7429,-96.7631,42.087,-97.006,41.7429,-97.0053,41.7429,-96.7631,42.087,-97.0053,41.7429,-97.0028,41.7429
132,134,1,-96.7631,42.087,-97.0028,41.7429,-97.0005,41.7429,-96.7631,42.087,-97.002,41.7429,-96.7631,42.087,-97.0028,41.7429,-97.002,41.7429,-96.7631,42.087,-97.002,41.7429,-97.0005,41.7429
133,135,1,-96.7631,42.087,-97.0005,41.7429,-96.995,41.7429,-96.7631,42.087,-96.9978,41.7429,-96.7631,42.087,-97.0005,41.7429,-96.9978,41.7429,-96.7631,42.087,-96.9978,41.7429,-96.995,41.7429
134,138,1,-96.995,41.7429,-96.9486,41.7429,-96.9485,41.7431,-96.995,41.7429,-96.9486,41.743,-96.995,41.7429,-96.9486,41.7429,-96.9486,41.743,-96.995,41.7429,-96.9486,41.743,-96.9485,41.7431
135,139,1,-96.995,41.7429,-96.9485,41.7431,-96.7631,42.087,-96.995,41.7429,-96.9482,41.7437,-96.995,41.7429,-96.9485,41.7431,-96.9482,41.7437,-96.995,41.7429,-96.9482,41.7437,-96.7631,42.087
136,140,1,-96.933,41.7427,-96.7631,42.087,-96.9485,41.743,-96.933,41.7427,-96.948,41.7441,-96.933,41.7427,-96.7631,42.087,-96.948,41.7441,-96.933,41.7427,-96.948,41.7441,-96.9485,41.743
137,142,1,-96.933,41.7427,-96.9138,41.7427,-96.9137,41.7429,-96.933,41.7427,-96.9138,41.7428,-96.933,41.7427,-96.9138,41.7427,-96.9138,41.7428,-96.933,41.7427,-96.9138,41.7428,-96.9137,41.7429
138,143,1,-96.933,41.7427,-96.9137,41.7429,-96.7631,42.087,-96.933,41.7427,-96.9136,41.7432,-96.933,41.7427,-96.9137,41.7429,-96.9136,41.7432,-96.933,41.7427,-96.9136,41.7432,-96.7631,42.087
139,144,1,-96.9137,41.7429,-96.8675,41.7426,-96.8674,41.7427,-96.9137,41.7429,-96.8674,41.7426,-96.9137,41.7429,-96.8675,41.7426,-96.8674,41.7426,-96.9137,41.7429,-96.8674,41.7426,-96.8674,41.7427
140,145,1,-96.9137,41.7429,-96.8674,41.7427,-96.7631,42.087,-96.9137,41.7429,-96.8674,41.7427,-96.9137,41.7429,-96.8674,41.7427,-96.8674,41.7427,-96.9137,41.7429,-96.8674,41.7427,-96.7631,42.087
141,146,1,-96.9137,41.7429,-96.9138,41.7427,-96.8918,41.7426,-96.9137,41.7429,-96.8994,41.7426,-96.9137,41.7429,-96.9138,41.7427,-96.8994,41.7426,-96.9137,41.7429,-96.8994,41.7426,-96.8918,41.7426
142,147,1,-96.9137,41.7429,-96.8918,41.7426,-96.8675,41.7426,-96.8918,41.7426,-96.8911,41.7428,-96.8918,41.7426,-96.8675,41.7426,-96.8911,41.7428,-96.8918,41.7426,-96.8911,41.7428,-96.9137,41.7429
143,148,1,-96.8675,41.7426,-96.8468,41.7425,-96.8467,41.7428,-96.8468,41.7425,-96.8539,41.7427,-96.8468,41.7425,-96.8467,41.7428,-96.8539,41.7427,-96.8468,41.7425,-96.8539,41.7427,-96.8675,41.7426
144,149,1,-96.8675,41.7426,-96.8467,41.7428,-96.7631,42.087,-96.8675,41.7426,-96.8466,41.7435,-96.8675,41.7426,-96.8467,41.7428,-96.8466,41.7435,-96.8675,41.7426,-96.8466,41.7435,-96.7631,42.087
145,150,1,-96.8196,41.7424,-96.7631,42.087,-96.8467,41.7429,-96.8196,41.7424,-96.8466,41.7433,-96.8196,41.7424,-96.7631,42.087,-96.8466,41.7433,-96.8196,41.7424,-96.8466,41.7433,-96.8467,41.7429
146,151,1,-96.8196,41.7424,-96.8467,41.7429,-96.8468,41.7425,-96.8196,41.7424,-96.8467,41.7428,-96.8196,41.7424,-96.8467,41.7429,-96.8467,41.7428,-96.8196,41.7424,-96.8467,41.7428,-96.8468,41.7425
147,152,1,-96.7906,41.7431,-96.8196,41.7424,-96.8079,41.7424,-96.7906,41.7431,-96.8111,41.7424,-96.7906,41.7431,-96.8196,41.7424,-96.8111,41.7424,-96.7906,41.7431,-96.8111,41.7424,-96.8079,41.7424
148,153,1,-96.7906,41.7431,-96.8079,41.7424,-96.7907,41.7424,-96.7906,41.7431,-96.7999,41.7424,-96.7906,41.7431,-96.8079,41.7424,-96.7999,41.7424,-96.7906,41.7431,-96.7999,41.7424,-96.7907,41.7424
149,154,1,-96.7906,41.7431,-96.7631,42.087,-96.8196,41.7426,-96.8196,41.7426,-96.7905,41.7443,-96.8196,41.7426,-96.7906,41.7431,-96.7905,41.7443,-96.8196,41.7426,-96.7905,41.7443,-96.7631,42.087
150,157,1,-96.7907,41.7424,-96.7784,41.7426,-96.7631,42.087,-96.7907,41.7424,-96.7783,41.743,-96.7907,41.7424,-96.7784,41.7426,-96.7783,41.743,-96.7907,41.7424,-96.7783,41.743,-96.7631,42.087
151,158,1,-96.7634,41.7423,-96.7631,42.087,-96.7784,41.7426,-96.7634,41.7423,-96.7783,41.743,-96.7634,41.7423,-96.7631,42.087,-96.7783,41.743,-96.7634,41.7423,-96.7783,41.743,-96.7784,41.7426
152,160,1,-97.0194,42.0906,-96.9598,41.8345,-96.9533,42.0907,-96.9598,41.8345,-96.9809,42.0906,-96.9598,41.8345,-96.9533,42.0907,-96.9809,42.0906,-96.9598,41.8345,-96.9809,42.0906,-97.0194,42.0906
153,161,1,-97.0194,42.0906,-96.9533,42.0907,-96.7566,49.8803,-96.7566,49.8803,-97.0187,42.0906,-96.7566,49.8803,-97.0194,42.0906,-97.0187,42.0906,-96.7566,49.8803,-97.0187,42.0906,-96.9533,42.0907
154,162,1,-97.0194,42.0906,-97.0209,42.046,-97.0185,42.0377,-97.0185,42.0377,-97.0199,42.0744,-97.0185,42.0377,-97.0194,42.0906,-97.0199,42.0744,-97.0185,42.0377,-97.0199,42.0744,-97.0209,42.046
155,164,1,-96.9598,41.8345,-97.0209,42.046,-97.0215,42.0267,-97.0215,42.0267,-97.0172,42.0335,-97.0215,42.0267,-96.9598,41.8345,-97.0172,42.0335,-97.0215,42.0267,-97.0172,42.0335,-97.0209,42.046
156,165,1,-96.9598,41.8345,-97.0215,42.0267,-97.022,42.0113,-97.022,42.0113,-97.0182,42.0164,-97.022,42.0113,-96.9598,41.8345,-97.0182,42.0164,-97.022,42.0113,-97.0182,42.0164,-97.0215,42.0267
157,166,1,-97.0238,41.9585,-96.9598,41.8345,-97.0175,41.9984,-97.0175,41.9984,-97.0207,41.9525,-97.0175,41.9984,-97.0238,41.9585,-97.0207,41.9525,-97.0175,41.9984,-97.0207,41.9525,-96.9598,41.8345
158,167,1,-97.0238,41.9585,-97.0175,41.9984,-97.022,42.0113,-97.0175,41.9984,-97.0228,41.9888,-97.0175,41.9984,-97.022,42.0113,-97.0228,41.9888,-97.0175,41.9984,-97.0228,41.9888,-97.0238,41.9585
159,168,1,-97.0255,41.909,-96.9598,41.8345,-97.0168,41.9449,-96.9598,41.8345,-97.024,41.915,-96.9598,41.8345,-97.0168,41.9449,-97.024,41.915,-96.9598,41.8345,-97.024,41.915,-97.0255,41.909
160,169,1,-97.0255,41.909,-97.0168,41.9449,-97.0238,41.9585,-97.0238,41.9585,-97.018,41.9399,-97.0238,41.9585,-97.0255,41.909,-97.018,41.9399,-97.0238,41.9585,-97.018,41.9399,-97.0168,41.9449
161,170,1,-96.9598,41.8345,-97.0255,41.909,-97.0268,41.8701,-97.0255,41.909,-97.0174,41.8651,-97.0255,41.909,-97.0268,41.8701,-97.0174,41.8651,-97.0255,41.909,-97.0174,41.8651,-96.9598,41.8345
162,171,1,-96.9598,41.8345,-97.0268,41.8701,-97.0274,41.8524,-97.0268,41.8701,-97.0186,41.8501,-97.0268,41.8701,-97.0274,41.8524,-97.0186,41.8501,-97.0268,41.8701,-97.0186,41.8501,-96.9598,41.8345
163,172,1,-97.0311,41.743,-97.0136,41.7655,-97.0167,41.7849,-97.0167,41.7849,-97.0229,41.7534,-97.0167,41.7849,-97.0311,41.743,-97.0229,41.7534,-97.0167,41.7849,-97.0229,41.7534,-97.0136,41.7655
164,173,1,-97.0311,41.743,-97.0167,41.7849,-97.0274,41.8524,-97.0167,41.7849,-97.0287,41.8148,-97.0167,41.7849,-97.0274,41.8524,-97.0287,41.8148,-97.0167,41.7849,-97.0287,41.8148,-97.0311,41.743
165,174,1,-96.9598,41.8345,-97.0274,41.8524,-97.0238,41.83,-97.0274,41.8524,-97.0151,41.8306,-97.0274,41.8524,-97.0238,41.83,-97.0151,41.8306,-97.0274,41.8524,-97.0151,41.8306,-96.9598,41.8345
166,175,1,-96.9598,41.8345,-97.0238,41.83,-97.0136,41.7655,-97.0136,41.7655,-97.0208,41.8302,-97.0136,41.7655,-96.9598,41.8345,-97.0208,41.8302,-97.0136,41.7655,-97.0208,41.8302,-97.0238,41.83
167,176,1,-96.9042,42.1471,-96.8641,41.9574,-96.8626,42.0664,-96.9042,42.1471,-96.863,42.0386,-96.9042,42.1471,-96.8641,41.9574,-96.863,42.0386,-96.9042,42.1471,-96.863,42.0386,-96.8626,42.0664
168,177,1,-96.9042,42.1471,-96.8626,42.0664,-96.858,42.4068,-96.9042,42.1471,-96.8625,42.0738,-96.9042,42.1471,-96.8626,42.0664,-96.8625,42.0738,-96.9042,42.1471,-96.8625,42.0738,-96.858,42.4068
169,178,1,-96.9598,41.8345,-96.8641,41.9574,-96.8995,42.125,-96.8995,42.125,-96.8992,41.9123,-96.8995,42.125,-96.9598,41.8345,-96.8992,41.9123,-96.8995,42.125,-96.8992,41.9123,-96.8641,41.9574
170,179,1,-96.9598,41.8345,-96.8995,42.125,-96.9042,42.1471,-96.9598,41.8345,-96.9015,42.1343,-96.9598,41.8345,-96.8995,42.125,-96.9015,42.1343,-96.9598,41.8345,-96.9015,42.1343,-96.9042,42.1471
171,180,1,-96.9563,41.9741,-96.858,42.4068,-96.8538,42.7157,-96.9563,41.9741,-96.8552,42.6119,-96.9563,41.9741,-96.858,42.4068,-96.8552,42.6119,-96.9563,41.9741,-96.8552,42.6119,-96.8538,42.7157
172,181,1,-96.9563,41.9741,-96.8538,42.7157,-96.7566,49.8803,-96.9563,41.9741,-96.8422,43.5671,-96.9563,41.9741,-96.8538,42.7157,-96.8422,43.5671,-96.9563,41.9741,-96.8422,43.5671,-96.7566,49.8803
173,182,1,-96.9598,41.8345,-96.858,42.4068,-96.9067,42.1924,-96.9598,41.8345,-96.902,42.213,-96.9598,41.8345,-96.858,42.4068,-96.902,42.213,-96.9598,41.8345,-96.902,42.213,-96.9067,42.1924
174,183,1,-96.9598,41.8345,-96.9067,42.1924,-96.9563,41.9741,-96.9598,41.8345,-96.9126,42.1663,-96.9598,41.8345,-96.9067,42.1924,-96.9126,42.1663,-96.9598,41.8345,-96.9126,42.1663,-96.9563,41.9741
175,184,1,-96.805,42.0936,-96.7631,42.087,-96.7631,42.0892,-96.805,42.0936,-96.7631,42.0881,-96.805,42.0936,-96.7631,42.087,-96.7631,42.0881,-96.805,42.0936,-96.7631,42.0881,-96.7631,42.0892
176,185,1,-96.805,42.0936,-96.7631,42.0892,-96.763,42.1905,-96.805,42.0936,-96.7631,42.0899,-96.805,42.0936,-96.7631,42.0892,-96.7631,42.0899,-96.805,42.0936,-96.7631,42.0899,-96.763,42.1905
177,186,1,-96.8641,41.9574,-96.7631,42.087,-96.7983,42.0925,-96.7983,42.0925,-96.767,42.082,-96.7983,42.0925,-96.8641,41.9574,-96.767,42.082,-96.7983,42.0925,-96.767,42.082,-96.7631,42.087
178,187,1,-96.8641,41.9574,-96.7983,42.0925,-96.805,42.0936,-96.8641,41.9574,-96.8023,42.0931,-96.8641,41.9574,-96.7983,42.0925,-96.8023,42.0931,-96.8641,41.9574,-96.8023,42.0931,-96.805,42.0936
179,188,1,-96.7629,42.3725,-96.8641,41.9574,-96.8281,42.0404,-96.7629,42.3725,-96.8407,42.0112,-96.7629,42.3725,-96.8641,41.9574,-96.8407,42.0112,-96.7629,42.3725,-96.8407,42.0112,-96.8281,42.0404
180,189,1,-96.7629,42.3725,-96.8281,42.0404,-96.763,42.1905,-96.7629,42.3725,-96.8117,42.0783,-96.7629,42.3725,-96.8281,42.0404,-96.8117,42.0783,-96.7629,42.3725,-96.8117,42.0783,-96.763,42.1905
181,190,1,-96.7566,49.8803,-96.8641,41.9574,-96.8443,42.0385,-96.7566,49.8803,-96.8545,41.9967,-96.7566,49.8803,-96.8641,41.9574,-96.8545,41.9967,-96.7566,49.8803,-96.8545,41.9967,-96.8443,42.0385
182,191,1,-96.7566,49.8803,-96.8443,42.0385,-96.7629,42.3725,-96.7566,49.8803,-96.8369,42.0691,-96.7566,49.8803,-96.8443,42.0385,-96.8369,42.0691,-96.7566,49.8803,-96.8369,42.0691,-96.7629,42.3725
183,192,1,-96.5491,41.8409,-96.7631,42.0494,-96.5625,41.7643,-96.7631,42.0494,-96.5531,41.818,-96.7631,42.0494,-96.5625,41.7643,-96.5531,41.818,-96.7631,42.0494,-96.5531,41.818,-96.5491,41.8409
184,193,1,-96.5491,41.8409,-96.5625,41.7643,-96.5576,41.7574,-96.5625,41.7643,-96.554,41.7926,-96.5625,41.7643,-96.5576,41.7574,-96.554,41.7926,-96.5625,41.7643,-96.554,41.7926,-96.5491,41.8409
185,194,1,-96.5576,41.7574,-96.5465,41.7417,-96.5479,41.7939,-96.5465,41.7417,-96.5556,41.7648,-96.5465,41.7417,-96.5479,41.7939,-96.5556,41.7648,-96.5465,41.7417,-96.5556,41.7648,-96.5576,41.7574
186,195,1,-96.5576,41.7574,-96.5479,41.7939,-96.5491,41.8409,-96.5479,41.7939,-96.5567,41.7657,-96.5479,41.7939,-96.5491,41.8409,-96.5567,41.7657,-96.5479,41.7939,-96.5567,41.7657,-96.5576,41.7574
187,196,1,-96.7631,42.0494,-96.5491,41.8409,-96.55,41.8774,-96.5491,41.8409,-96.5574,41.8834,-96.5491,41.8409,-96.55,41.8774,-96.5574,41.8834,-96.5491,41.8409,-96.5574,41.8834,-96.7631,42.0494
188,197,1,-96.7631,42.0494,-96.55,41.8774,-96.5505,41.8975,-96.55,41.8774,-96.5678,41.9098,-96.55,41.8774,-96.5505,41.8975,-96.5678,41.9098,-96.55,41.8774,-96.5678,41.9098,-96.7631,42.0494
189,198,1,-96.5505,41.8975,-96.5515,41.9342,-96.5599,41.9388,-96.5599,41.9388,-96.551,41.9158,-96.5599,41.9388,-96.5505,41.8975,-96.551,41.9158,-96.5599,41.9388,-96.551,41.9158,-96.5515,41.9342
190,199,1,-96.5505,41.8975,-96.5599,41.9388,-96.7631,42.0494,-96.5599,41.9388,-96.554,41.9,-96.5599,41.9388,-96.7631,42.0494,-96.554,41.9,-96.5599,41.9388,-96.554,41.9,-96.5505,41.8975
191,200,1,-96.7631,42.0494,-96.5515,41.9342,-96.5521,41.958,-96.5515,41.9342,-96.5574,41.9603,-96.5515,41.9342,-96.5521,41.958,-96.5574,41.9603,-96.5515,41.9342,-96.5574,41.9603,-96.7631,42.0494
192,201,1,-96.7631,42.0494,-96.5521,41.958,-96.5526,41.9777,-96.5521,41.958,-96.5577,41.9794,-96.5521,41.958,-96.5526,41.9777,-96.5577,41.9794,-96.5521,41.958,-96.5577,41.9794,-96.7631,42.0494
193,202,1,-96.7631,42.0494,-96.5526,41.9777,-96.5529,41.9903,-96.5526,41.9777,-96.5673,41.9943,-96.5526,41.9777,-96.5529,41.9903,-96.5673,41.9943,-96.5526,41.9777,-96.5673,41.9943,-96.7631,42.0494
194,203,1,-96.7631,42.0494,-96.5529,41.9903,-96.5536,42.0156,-96.5529,41.9903,-96.5611,42.0168,-96.5529,41.9903,-96.5536,42.0156,-96.5611,42.0168,-96.5529,41.9903,-96.5611,42.0168,-96.7631,42.0494
195,204,1,-96.7631,42.0494,-96.5536,42.0156,-96.5545,42.0509,-96.5536,42.0156,-96.5579,42.0509,-96.5536,42.0156,-96.5545,42.0509,-96.5579,42.0509,-96.5536,42.0156,-96.5579,42.0509,-96.7631,42.0494
196,205,1,-96.7631,42.0494,-96.5545,42.0509,-96.5549,42.0668,-96.5545,42.0509,-96.5561,42.0667,-96.5545,42.0509,-96.5549,42.0668,-96.5561,42.0667,-96.5545,42.0509,-96.5561,42.0667,-96.7631,42.0494
197,206,1,-96.7631,42.0494,-96.5549,42.0668,-96.5554,42.085,-96.5554,42.085,-96.5554,42.0668,-96.5554,42.085,-96.7631,42.0494,-96.5554,42.0668,-96.5554,42.085,-96.5554,42.0668,-96.5549,42.0668
198,207,1,-96.7631,42.0494,-96.5554,42.085,-96.5557,42.0957,-96.5557,42.0957,-96.568,42.0828,-96.5557,42.0957,-96.7631,42.0494,-96.568,42.0828,-96.5557,42.0957,-96.568,42.0828,-96.5554,42.085
199,208,1,-96.6788,42.0682,-96.5568,42.1405,-96.6485,42.1,-96.6788,42.0682,-96.6273,42.1093,-96.6788,42.0682,-96.5568,42.1405,-96.6273,42.1093,-96.6788,42.0682,-96.6273,42.1093,-96.6485,42.1
200,209,1,-96.6788,42.0682,-96.6485,42.1,-96.7631,42.0494,-96.6788,42.0682,-96.6628,42.0937,-96.6788,42.0682,-96.6485,42.1,-96.6628,42.0937,-96.6788,42.0682,-96.6628,42.0937,-96.7631,42.0494
201,210,1,-96.6301,42.0791,-96.5568,42.1405,-96.6186,42.1039,-96.6301,42.0791,-96.605,42.112,-96.6301,42.0791,-96.5568,42.1405,-96.605,42.112,-96.6301,42.0791,-96.605,42.112,-96.6186,42.1039
202,211,1,-96.6301,42.0791,-96.6186,42.1039,-96.6788,42.0682,-96.6301,42.0791,-96.6343,42.0946,-96.6301,42.0791,-96.6186,42.1039,-96.6343,42.0946,-96.6301,42.0791,-96.6343,42.0946,-96.6788,42.0682
203,212,1,-96.6062,42.0844,-96.5568,42.1405,-96.6111,42.095,-96.6062,42.0844,-96.602,42.1026,-96.6062,42.0844,-96.5568,42.1405,-96.602,42.1026,-96.6062,42.0844,-96.602,42.1026,-96.6111,42.095
204,213,1,-96.6062,42.0844,-96.6111,42.095,-96.6301,42.0791,-96.6062,42.0844,-96.6139,42.0927,-96.6062,42.0844,-96.6111,42.095,-96.6139,42.0927,-96.6062,42.0844,-96.6139,42.0927,-96.6301,42.0791
205,214,1,-96.5568,42.1405,-96.6062,42.0844,-96.5932,42.0874,-96.5568,42.1405,-96.597,42.0865,-96.5568,42.1405,-96.6062,42.0844,-96.597,42.0865,-96.5568,42.1405,-96.597,42.0865,-96.5932,42.0874
206,215,1,-96.5568,42.1405,-96.5932,42.0874,-96.5557,42.0957,-96.5568,42.1405,-96.5873,42.0887,-96.5568,42.1405,-96.5932,42.0874,-96.5873,42.0887,-96.5568,42.1405,-96.5873,42.0887,-96.5557,42.0957
207,216,1,-96.5599,42.2612,-96.7631,42.0722,-96.7291,42.0835,-96.5599,42.2612,-96.743,42.0789,-96.5599,42.2612,-96.7631,42.0722,-96.743,42.0789,-96.5599,42.2612,-96.743,42.0789,-96.7291,42.0835
208,217,1,-96.5599,42.2612,-96.7291,42.0835,-96.5568,42.1405,-96.5599,42.2612,-96.72,42.0865,-96.5599,42.2612,-96.7291,42.0835,-96.72,42.0865,-96.5599,42.2612,-96.72,42.0865,-96.5568,42.1405
209,218,1,-96.5599,42.2612,-96.7566,49.8803,-96.7631,42.081,-96.7566,49.8803,-96.7553,42.0879,-96.7566,49.8803,-96.7631,42.081,-96.7553,42.0879,-96.7566,49.8803,-96.7553,42.0879,-96.5599,42.2612
210,219,1,-96.5599,42.2612,-96.7631,42.081,-96.7631,42.0722,-96.5599,42.2612,-96.7631,42.0794,-96.5599,42.2612,-96.7631,42.081,-96.7631,42.0794,-96.5599,42.2612,-96.7631,42.0794,-96.7631,42.0722
211,220,1,-96.7631,42.0549,-96.5568,42.1405,-96.677,42.1007,-96.7631,42.0549,-96.6125,42.122,-96.7631,42.0549,-96.5568,42.1405,-96.6125,42.122,-96.7631,42.0549,-96.6125,42.122,-96.677,42.1007
212,221,1,-96.7631,42.0549,-96.677,42.1007,-96.7631,42.0722,-96.7631,42.0549,-96.6824,42.099,-96.7631,42.0549,-96.677,42.1007,-96.6824,42.099,-96.7631,42.0549,-96.6824,42.099,-96.7631,42.0722
213,222,1,-96.7631,42.0494,-96.5568,42.1405,-96.6449,42.1039,-96.7631,42.0494,-96.6244,42.1124,-96.7631,42.0494,-96.5568,42.1405,-96.6244,42.1124,-96.7631,42.0494,-96.6244,42.1124,-96.6449,42.1039
214,223,1,-96.7631,42.0494,-96.6449,42.1039,-96.7631,42.0549,-96.7631,42.0494,-96.6684,42.0942,-96.7631,42.0494,-96.6449,42.1039,-96.6684,42.0942,-96.7631,42.0494,-96.6684,42.0942,-96.7631,42.0549
215,224,1,-96.7634,41.7423,-96.7333,41.7422,-96.7249,41.7423,-96.7634,41.7423,-96.7291,41.7423,-96.7634,41.7423,-96.7333,41.7422,-96.7291,41.7423,-96.7634,41.7423,-96.7291,41.7423,-96.7249,41.7423
216,226,1,-96.7634,41.7423,-96.7488,41.7423,-96.7488,41.7427,-96.7634,41.7423,-96.7488,41.7425,-96.7634,41.7423,-96.7488,41.7423,-96.7488,41.7425,-96.7634,41.7423,-96.7488,41.7425,-96.7488,41.7427
217,227,1,-96.7634,41.7423,-96.7488,41.7427,-96.7631,42.0494,-96.7634,41.7423,-96.7488,41.7435,-96.7634,41.7423,-96.7488,41.7427,-96.7488,41.7435,-96.7634,41.7423,-96.7488,41.7435,-96.7631,42.0494
218,228,1,-96.7488,41.7423,-96.7207,41.7424,-96.7208,41.7427,-96.7488,41.7423,-96.7208,41.7426,-96.7488,41.7423,-96.7207,41.7424,-96.7208,41.7426,-96.7488,41.7423,-96.7208,41.7426,-96.7208,41.7427
219,229,1,-96.7488,41.7423,-96.7208,41.7427,-96.7631,42.0494,-96.7488,41.7423,-96.7208,41.7428,-96.7488,41.7423,-96.7208,41.7427,-96.7208,41.7428,-96.7488,41.7423,-96.7208,41.7428,-96.7631,42.0494
220,230,1,-96.7631,42.0494,-96.7208,41.7425,-96.709,41.7424,-96.7631,42.0494,-96.7092,41.7424,-96.7631,42.0494,-96.7208,41.7425,-96.7092,41.7424,-96.7631,42.0494,-96.7092,41.7424,-96.709,41.7424
