leaf_id,region_code,region,v1x,v1y,v2x,v2y,v3x,v3y,area,qv1x,qv1y,qv2x,qv2y,qv3x,qv3y
185,1,INSIDE,-96.7631,42.0881,-96.7631,42.0885,-96.7793,42.0905,2.79802e-06,993054835,1004262295,993054838,1004270538,992861603,1004317378
186,2,OUTSIDE,-96.805,42.0936,-96.7631,42.0895,-96.7631,42.0897,4.07647e-06,992554512,1004391815,993054848,1004294249,993054850,1004298887
187,2,OUTSIDE,-96.805,42.0936,-96.7631,42.0897,-96.7631,42.0898,2.46864e-06,992554512,1004391815,993054850,1004298887,993054851,1004301696
188,2,OUTSIDE,-96.805,42.0936,-96.7631,42.0898,-96.7631,42.0899,1.29308e-06,992554512,1004391815,993054851,1004301696,993054852,1004303167
189,2,OUTSIDE,-96.805,42.0936,-96.7631,42.0899,-96.7631,42.0899,1.85022e-06,992554512,1004391815,993054852,1004303167,993054853,1004305273
190,2,OUTSIDE,-96.805,42.0936,-96.7631,42.0899,-96.7631,42.0901,3.54418e-06,992554512,1004391815,993054853,1004305273,993054854,1004309305
191,2,OUTSIDE,-96.805,42.0936,-96.7631,42.0901,-96.7631,42.0903,2.89882e-06,992554512,1004391815,993054854,1004309305,993054856,1004312604
192,1,INSIDE,-96.8641,41.9574,-96.8,42.0928,-96.8001,42.0928,9.41067e-06,991850171,1001141688,992614667,1004372872,992613124,1004373358
193,1,INSIDE,-96.8641,41.9574,-96.8019,42.0931,-96.8023,42.0931,3.22194e-05,991850171,1001141688,992592329,1004379906,992587046,1004381570
194,1,INSIDE,-96.8641,41.9574,-96.8023,42.0931,-96.8026,42.0932,2.13039e-05,991850171,1001141688,992587046,1004381570,992583552,1004382670
195,1,INSIDE,-96.8641,41.9574,-96.8026,42.0932,-96.8029,42.0932,2.04249e-05,991850171,1001141688,992583552,1004382670,992580203,1004383725
196,1,INSIDE,-96.8641,41.9574,-96.8046,42.0935,-96.805,42.0936,3.50145e-05,991850171,1001141688,992560254,1004390007,992554512,1004391815
197,1,INSIDE,-96.5531,41.818,-96.5608,41.8524,-96.561,41.8526,2.55354e-06,995560436,997816234,995468165,998636389,995465895,998640812
198,2,OUTSIDE,-96.5555,41.7645,-96.5479,41.7939,-96.5517,41.7794,1.32631e-06,995531984,996540661,995622690,997240667,995576956,996896049
199,2,OUTSIDE,-96.5555,41.7645,-96.5517,41.7794,-96.5556,41.7648,1.3421e-06,995531984,996540661,995576956,996896049,995530678,996547328
200,2,OUTSIDE,-96.5479,41.7939,-96.5555,41.7645,-96.5554,41.7643,1.88591e-06,995622690,997240667,995531984,996540661,995532908,996535949
201,2,OUTSIDE,-96.5556,41.7648,-96.5513,41.7485,-96.5506,41.7475,3.59588e-06,995530678,996547328,995581311,996159028,995589687,996135232
202,2,OUTSIDE,-96.5479,41.7939,-96.5568,41.7651,-96.5568,41.7646,1.65587e-06,995622690,997240667,995516519,996555209,995515850,996542009
203,1,INSIDE,-96.5599,41.9388,-96.554,41.9,-96.554,41.9,1.43275e-06,995479123,1000698052,995549085,999773415,995550074,999772002
204,1,INSIDE,-96.5599,41.9388,-96.554,41.9,-96.5538,41.8999,2.6739e-06,995479123,1000698052,995550074,999772002,995551920,999769364
205,1,INSIDE,-96.5521,41.958,-96.5574,41.9603,-96.5572,41.9594,1.93719e-06,995572166,1001156295,995509451,1001210647,995511645,1001191159
206,2,OUTSIDE,-96.5574,41.9603,-96.5529,41.935,-96.5528,41.9349,1.61607e-06,995509451,1001210647,995562691,1000607056,995564378,1000605220
207,2,OUTSIDE,-96.5526,41.9777,-96.5561,41.9734,-96.5559,41.9726,1.84141e-06,995566097,1001626691,995523962,1001524068,995526434,1001505207
208,1,INSIDE,-96.5529,41.9903,-96.5673,41.9943,-96.5669,41.9939,2.20173e-06,995562213,1001927637,995391012,1002023937,995395303,1002014201
209,1,INSIDE,-96.5611,42.0168,-96.5549,41.9909,-96.5548,41.9908,1.01164e-06,995465406,1002560149,995538567,1001940938,995539564,1001940377
210,1,INSIDE,-96.5579,42.0509,-96.5543,42.0425,-96.5543,42.0443,3.05271e-06,995502867,1003373809,995546130,1003174125,995545578,1003216843
211,1,INSIDE,-96.5561,42.0667,-96.5556,42.0616,-96.5553,42.0638,1.35957e-06,995524160,1003750793,995530473,1003628211,995534007,1003682193
212,1,INSIDE,-96.5561,42.0667,-96.5553,42.0638,-96.5549,42.0668,1.78873e-06,995524160,1003750793,995534007,1003682193,995538658,1003753214
213,1,INSIDE,-96.5558,42.0667,-96.5554,42.0668,-96.5554,42.0781,2.0134e-06,995528542,1003751525,995532800,1003752236,995532968,1004021489
214,1,INSIDE,-96.5558,42.0667,-96.5554,42.0781,-96.5554,42.085,1.23159e-06,995528542,1003751525,995532968,1004021489,995533071,1004186190
215,2,OUTSIDE,-96.5554,42.0668,-96.5549,42.0668,-96.5551,42.0741,1.78521e-06,995532800,1003752236,995538658,1003753214,995536423,1003926371
216,2,OUTSIDE,-96.5554,42.0668,-96.5551,42.0741,-96.5552,42.0792,1.27332e-06,995532800,1003752236,995536423,1003926371,995534830,1004049877
217,1,INSIDE,-96.5555,42.09,-96.5612,42.09,-96.568,42.0828,2.04243e-05,995531531,1004305493,995464097,1004306147,995381983,1004134503
218,1,INSIDE,-96.6788,42.0682,-96.6688,42.091,-96.6696,42.0907,7.24534e-06,994060379,1003787364,994179413,1004331159,994170011,1004322860
219,1,INSIDE,-96.6788,42.0682,-96.6696,42.0907,-96.6701,42.0905,4.40897e-06,994060379,1003787364,994170011,1004322860,994164289,1004317810
220,2,OUTSIDE,-96.5568,42.1405,-96.597,42.0865,-96.5966,42.0866,9.20764e-06,995515979,1005510827,995036810,1004223306,995041693,1004225486
221,2,OUTSIDE,-96.5568,42.1405,-96.5916,42.0877,-96.5913,42.0878,5.63032e-06,995515979,1005510827,995101398,1004252142,995104384,1004253475
222,2,OUTSIDE,-96.5568,42.1405,-96.5873,42.0887,-96.5861,42.0889,2.64316e-05,995515979,1005510827,995152100,1004274779,995166117,1004281037
223,2,OUTSIDE,-96.5568,42.1405,-96.5861,42.0889,-96.5851,42.0892,2.43353e-05,995515979,1005510827,995166117,1004281037,995179023,1004286799
224,2,OUTSIDE,-96.5568,42.1405,-96.5851,42.0892,-96.583,42.0896,4.7152e-05,995515979,1005510827,995179023,1004286799,995204028,1004297963
225,2,OUTSIDE,-96.5599,42.2612,-96.7538,42.0753,-96.7538,42.0753,1.61671e-06,995478812,1008391261,993165370,1003956005,993165687,1003956215
226,2,OUTSIDE,-96.5599,42.2612,-96.7105,42.0896,-96.7094,42.09,6.84321e-05,995478812,1008391261,993681918,1004297678,993695329,1004306549
227,2,OUTSIDE,-96.7566,49.8803,-96.7539,42.0892,-96.7531,42.0898,0.00288288,993133011,1190190821,993164925,1004286601,993173752,1004302258
228,2,OUTSIDE,-96.7566,49.8803,-96.7531,42.0898,-96.753,42.09,0.00061547,993133011,1190190821,993173752,1004302258,993175636,1004305601
229,2,OUTSIDE,-96.5599,42.2612,-96.7631,42.0806,-96.7631,42.0805,1.04001e-05,995478812,1008391261,993054759,1004082897,993054758,1004080453
230,2,OUTSIDE,-96.5599,42.2612,-96.7631,42.0805,-96.7631,42.0803,1.78817e-05,995478812,1008391261,993054758,1004080453,993054756,1004076250
231,1,INSIDE,-96.7631,42.0494,-96.6376,42.107,-96.6383,42.1067,1.80739e-06,993054446,1003338250,994552135,1004711147,994544237,1004704595
232,1,INSIDE,-96.7631,42.0494,-96.6383,42.1067,-96.6395,42.1062,3.2941e-06,993054446,1003338250,994544237,1004704595,994529843,1004692653
233,1,INSIDE,-96.7631,42.0494,-96.666,42.0952,-96.6684,42.0942,6.51951e-06,993054446,1003338250,994213002,1004429777,994184515,1004406141
234,1,INSIDE,-96.6727,42.0924,-96.7631,42.0494,-96.7086,42.0752,6.79141e-06,994133005,1004363405,993054446,1003338250,993705483,1003953467
235,1,INSIDE,-96.7631,42.0494,-96.6727,42.0924,-96.6747,42.0916,5.38522e-06,993054446,1003338250,994133005,1004363405,994109474,1004343881
236,1,INSIDE,-96.7634,41.7423,-96.7488,41.7435,-96.7488,41.7442,4.95844e-06,993051365,996009619,993225377,996038413,993224998,996054574
237,1,INSIDE,-96.7209,41.7432,-96.7488,41.7423,-96.742,41.7424,1.51113e-06,993558897,996031978,993226033,996010363,993306431,996012999
238,1,INSIDE,-96.7209,41.7432,-96.742,41.7424,-96.7208,41.7428,4.75915e-06,993558897,996031978,993306431,996012999,993559634,996021301
239,1,INSIDE,-96.7631,42.0494,-96.7208,41.7425,-96.7105,41.7424,0.00157358,993054446,1003338250,993560127,996014165,993682608,996011887
240,1,INSIDE,-96.7631,42.0494,-96.7105,41.7424,-96.7104,41.7424,6.29442e-06,993054446,1003338250,993682608,996011887,993683098,996011878
241,1,INSIDE,-96.7631,42.0494,-96.7104,41.7424,-96.7101,41.7424,4.75924e-05,993054446,1003338250,993683098,996011878,993686802,996011809
242,1,INSIDE,-96.7631,42.0494,-96.7101,41.7424,-96.7092,41.7424,0.000137229,993054446,1003338250,993686802,996011809,993697483,996011610
243,1,INSIDE,-96.7631,42.0494,-96.7092,41.7424,-96.7091,41.7424,2.07271e-05,993054446,1003338250,993697483,996011610,993699097,996011580
244,1,INSIDE,-96.7631,42.0494,-96.7091,41.7424,-96.7091,41.7424,3.37776e-06,993054446,1003338250,993699097,996011580,993699359,996011576
245,1,INSIDE,-96.7631,42.0494,-96.7091,41.7424,-96.709,41.7424,9.64565e-06,993054446,1003338250,993699359,996011576,993700110,996011562
246,1,INSIDE,-96.7631,42.0494,-96.709,41.7424,-96.709,41.7424,1.02869e-05,993054446,1003338250,993700110,996011562,993700911,996011547
247,1,INSIDE,-96.7631,42.0494,-96.709,41.7424,-96.7088,41.7424,2.5487e-05,993054446,1003338250,993700911,996011547,993702895,996011510
248,1,INSIDE,-96.7631,42.0494,-96.7088,41.7424,-96.7086,41.7424,2.73297e-05,993054446,1003338250,993702895,996011510,993705022,996011470
249,1,INSIDE,-96.7631,42.0494,-96.7086,41.7424,-96.7083,41.7424,5.30263e-05,993054446,1003338250,993705022,996011470,993709149,996011393
250,1,INSIDE,-96.7631,42.0494,-96.7083,41.7424,-96.708,41.7424,3.33466e-05,993054446,1003338250,993709149,996011393,993711745,996011345
251,1,INSIDE,-96.7631,42.0494,-96.708,41.7424,-96.7069,41.7423,0.000173683,993054446,1003338250,993711745,996011345,993725264,996011094
252,1,INSIDE,-96.7631,42.0494,-96.7069,41.7423,-96.7047,41.7423,0.00034128,993054446,1003338250,993725264,996011094,993751827,996010600
253,1,INSIDE,-96.7631,42.0494,-96.7047,41.7423,-96.7005,41.7423,0.000634281,993054446,1003338250,993751827,996010600,993801197,996009681
254,1,INSIDE,-96.7631,42.0494,-96.7005,41.7423,-96.6983,41.7423,0.000348126,993054446,1003338250,993801197,996009681,993828294,996009177
255,1,INSIDE,-96.6983,41.7423,-96.6751,41.7426,-96.6751,41.7427,1.31817e-06,993828294,996009177,994105212,996016937,994104825,996019637
256,1,INSIDE,-96.6983,41.7423,-96.6751,41.7427,-96.6752,41.7429,2.28591e-06,993828294,996009177,994104825,996019637,994104153,996024318
257,1,INSIDE,-96.7631,42.0494,-96.6133,41.7422,-96.6131,41.7422,3.25875e-05,993054446,1003338250,994841979,996006767,994844528,996006691
258,1,INSIDE,-96.7631,42.0494,-96.6131,41.7422,-96.6126,41.7422,8.06207e-05,993054446,1003338250,994844528,996006691,994850835,996006503
259,1,INSIDE,-96.7631,42.0494,-96.6126,41.7422,-96.6105,41.7421,0.000320534,993054446,1003338250,994850835,996006503,994875909,996005756
260,1,INSIDE,-96.6104,41.742,-96.6752,41.7431,-96.6752,41.743,1.20341e-06,994876431,996003655,994103514,996028766,994103642,996027876
261,1,INSIDE,-96.6104,41.742,-96.6752,41.743,-96.6752,41.7429,3.42556e-06,994876431,996003655,994103642,996027876,994104006,996025341
262,1,INSIDE,-96.7631,42.0494,-96.6104,41.742,-96.6083,41.7421,0.00033432,993054446,1003338250,994876431,996003655,994902267,996004118
263,1,INSIDE,-96.7631,42.0494,-96.6083,41.7421,-96.6082,41.7421,1.22213e-05,993054446,1003338250,994902267,996004118,994903212,996004135
264,1,INSIDE,-96.7631,42.0494,-96.6082,41.7421,-96.6079,41.7421,3.9278e-05,993054446,1003338250,994903212,996004135,994906247,996004189
265,1,INSIDE,-96.7631,42.0494,-96.6079,41.7421,-96.6052,41.7421,0.000424616,993054446,1003338250,994906247,996004189,994939062,996004778
266,1,INSIDE,-96.7631,42.0494,-96.6052,41.7421,-96.6045,41.7421,0.000107215,993054446,1003338250,994939062,996004778,994947347,996004927
267,1,INSIDE,-96.7631,42.0494,-96.6045,41.7421,-96.6036,41.7421,0.000132003,993054446,1003338250,994947347,996004927,994957548,996005110
268,1,INSIDE,-96.7631,42.0494,-96.6036,41.7421,-96.6012,41.7421,0.000377275,993054446,1003338250,994957548,996005110,994986704,996005633
269,2,OUTSIDE,-96.6611,41.742,-96.6513,41.742,-96.6619,41.7423,1.53596e-06,994271690,996003114,994389005,996002489,994262771,996010616
270,1,INSIDE,-96.6611,41.742,-96.6619,41.7423,-96.6751,41.7427,1.92384e-06,994271690,996003114,994262771,996010616,994104658,996020795
271,2,OUTSIDE,-96.6244,41.7419,-96.5917,41.7418,-96.6426,41.7422,4.73723e-06,994709656,996000779,995099438,995998702,994492635,996008856
272,2,OUTSIDE,-96.6244,41.7419,-96.6426,41.7422,-96.656,41.7424,1.24776e-06,994709656,996000779,994492635,996008856,994332807,996011530
273,1,INSIDE,-96.7631,42.0494,-96.702,41.9397,-96.5552,41.7527,0.00233891,993054446,1003338250,993783800,1000720574,995535588,996259134
274,1,INSIDE,-96.5467,41.7419,-96.592,41.7424,-96.592,41.7423,1.11572e-06,995636826,996001302,995095671,996012219,995096000,996011039
275,2,OUTSIDE,-96.5842,41.7421,-96.5917,41.7418,-96.5825,41.7418,1.4593e-06,995189229,996005809,995099438,995998702,995208955,995998118
276,2,OUTSIDE,-96.5842,41.7421,-96.5825,41.7418,-96.5749,41.7418,1.2218e-06,995189229,996005809,995208955,995998118,995300649,995997629
277,1,INSIDE,-96.7631,42.087,-96.9081,41.9009,-97.0199,41.7455,0.000859975,993054823,1004234264,991325169,999793906,989991716,996087598
278,1,INSIDE,-96.7631,42.087,-97.0199,41.7455,-97.0217,41.743,1.42815e-05,993054823,1004234264,989991716,996087598,989969571,996026048
279,1,INSIDE,-96.9081,41.9009,-96.9717,41.8192,-97.0198,41.7458,0.000369486,991325169,999793906,990565664,997844111,989991942,996094279
280,1,INSIDE,-96.9081,41.9009,-97.0198,41.7458,-97.0217,41.743,1.44073e-05,991325169,999793906,989991942,996094279,989969571,996026048
281,1,INSIDE,-96.9717,41.8192,-96.9763,41.8133,-97.0198,41.7459,2.65934e-05,990565664,997844111,990510780,997703212,989991966,996095448
282,1,INSIDE,-96.9717,41.8192,-97.0198,41.7459,-97.0217,41.743,1.14792e-06,990565664,997844111,989991966,996095448,989969571,996026048
283,1,INSIDE,-96.9763,41.8133,-96.9808,41.8076,-97.0198,41.7459,2.54172e-05,990510780,997703212,990458075,997567909,989991990,996096808
284,1,INSIDE,-96.9763,41.8133,-97.0198,41.7459,-97.0217,41.743,1.22257e-06,990510780,997703212,989991990,996096808,989969571,996026048
285,1,INSIDE,-96.9808,41.8076,-96.993,41.7919,-97.0198,41.7462,6.87736e-05,990458075,997567909,990312416,997193974,989992157,996102988
286,1,INSIDE,-96.9808,41.8076,-97.0198,41.7462,-97.0217,41.743,4.85017e-06,990458075,997567909,989992157,996102988,989969571,996026048
287,1,INSIDE,-96.993,41.7919,-96.998,41.7854,-97.0198,41.7464,2.81023e-05,990312416,997193974,990251999,997038871,989992097,996106830
288,1,INSIDE,-96.993,41.7919,-97.0198,41.7464,-97.0217,41.743,2.43569e-06,990312416,997193974,989992097,996106830,989969571,996026048
289,1,INSIDE,-96.998,41.7854,-97.0064,41.7747,-97.0198,41.7468,4.41738e-05,990251999,997038871,990152477,996783379,989991859,996118331
290,1,INSIDE,-96.998,41.7854,-97.0198,41.7468,-97.0217,41.743,6.12962e-06,990251999,997038871,989991859,996118331,989969571,996026048
291,1,INSIDE,-97.0112,41.7686,-97.0147,41.764,-97.0198,41.7486,1.55711e-05,990095244,996636450,990053114,996528294,989992026,996161042
292,1,INSIDE,-97.0147,41.764,-97.0172,41.7608,-97.0198,41.7506,8.72322e-06,990053114,996528294,990022993,996450969,989992384,996207499
293,1,INSIDE,-97.0172,41.7608,-97.0183,41.7594,-97.0198,41.7521,2.8186e-06,990022993,996450969,990010437,996418734,989992288,996244340
294,1,INSIDE,-97.0183,41.7594,-97.0188,41.7588,-97.0198,41.7532,1.03513e-06,990010437,996418734,990004655,996403891,989992229,996270062
295,2,OUTSIDE,-97.0183,41.7594,-97.0198,41.7532,-97.0217,41.743,1.8874e-06,990010437,996418734,989992229,996270062,989969571,996026048
296,2,OUTSIDE,-97.0311,41.743,-97.0221,41.743,-97.0198,41.7552,5.52963e-05,989857706,996026644,989965154,996026071,989992431,996318930
297,2,OUTSIDE,-97.0311,41.743,-97.0198,41.7552,-97.0192,41.7582,1.32963e-05,989857706,996026644,989992431,996318930,989998990,996389349
298,1,INSIDE,-97.0199,41.743,-96.9926,41.7725,-97.0199,41.7448,2.47967e-05,989990855,996025934,990316683,996730919,989990892,996069344
299,2,OUTSIDE,-97.0199,41.743,-97.0199,41.7448,-97.0217,41.743,1.62281e-06,989990855,996025934,989990892,996069344,989969571,996026048
300,1,INSIDE,-97.0191,41.743,-97.0171,41.743,-97.016,41.7443,1.3376e-06,990000809,996025881,990024132,996025757,990037649,996058338
301,1,INSIDE,-97.0191,41.743,-97.016,41.7443,-96.9926,41.7725,2.76126e-05,990000809,996025881,990037649,996058338,990316683,996730919
302,1,INSIDE,-96.9926,41.7725,-96.9651,41.8103,-97.0199,41.7451,0.000137694,990316683,996730919,990645304,997631440,989990868,996076646
303,1,INSIDE,-96.9926,41.7725,-97.0199,41.7451,-97.0217,41.743,4.48101e-06,990316683,996730919,989990868,996076646,989969571,996026048
304,1,INSIDE,-96.9549,41.8242,-96.9348,41.8517,-97.0199,41.7452,0.000101606,990766356,997963161,991006118,998620183,989990809,996079199
305,1,INSIDE,-96.9549,41.8242,-97.0199,41.7452,-97.0217,41.743,2.12535e-06,990766356,997963161,989990809,996079199,989969571,996026048
306,1,INSIDE,-96.9348,41.8517,-96.908,41.8884,-97.0199,41.7452,0.00013608,991006118,998620183,991325645,999495786,989990773,996080296
307,1,INSIDE,-96.9348,41.8517,-97.0199,41.7452,-97.0217,41.743,2.16137e-06,991006118,998620183,989990773,996080296,989969571,996026048
308,1,INSIDE,-96.908,41.8884,-96.8656,41.9466,-97.0199,41.7453,0.000216787,991325645,999495786,991832480,1000884670,989990737,996081251
309,1,INSIDE,-96.908,41.8884,-97.0199,41.7453,-97.0217,41.743,2.49142e-06,991325645,999495786,989990737,996081251,989969571,996026048
310,1,INSIDE,-96.8617,41.9519,-96.7631,42.087,-97.0199,41.7454,0.000505115,991879047,1001012277,993054823,1004234264,989991262,996083756
311,1,INSIDE,-96.8617,41.9519,-97.0199,41.7454,-97.0217,41.743,3.57639e-06,991879047,1001012277,989991262,996083756,989969571,996026048
312,1,INSIDE,-96.7631,42.087,-97.0036,41.7429,-97.0033,41.7429,5.27121e-05,993054823,1004234264,990185827,996024895,990189476,996024876
313,1,INSIDE,-96.7631,42.087,-97.0033,41.7429,-97.0028,41.7429,8.5519e-05,993054823,1004234264,990189476,996024876,990195396,996024844
314,1,INSIDE,-96.7631,42.087,-97.0008,41.7429,-97.0008,41.7429,7.79561e-06,993054823,1004234264,990218657,996024720,990219197,996024717
315,1,INSIDE,-96.7631,42.087,-97.0008,41.7429,-97.0005,41.7429,4.21413e-05,993054823,1004234264,990219197,996024717,990222114,996024702
316,1,INSIDE,-96.9477,41.7446,-96.9457,41.7482,-96.9943,41.743,8.35592e-05,990852629,996064745,990876141,996151970,990296837,996026251
317,1,INSIDE,-96.9477,41.7446,-96.9943,41.743,-96.995,41.7429,1.26385e-06,990852629,996064745,990296837,996026251,990288075,996024350
318,1,INSIDE,-96.9457,41.7482,-96.7631,42.087,-96.995,41.743,0.00785773,990876141,996151970,993054823,1004234264,990288772,996026418
319,1,INSIDE,-96.9457,41.7482,-96.995,41.743,-96.995,41.7429,1.98032e-06,990876141,996151970,990288772,996026418,990288075,996024350
320,1,INSIDE,-96.7631,42.087,-96.9442,41.7511,-96.9331,41.7428,0.00261205,993054823,1004234264,990894267,996219211,991026743,996022338
321,1,INSIDE,-96.7631,42.087,-96.9331,41.7428,-96.933,41.7427,2.56458e-05,993054823,1004234264,991026743,996022338,991028044,996020405
322,1,INSIDE,-96.9105,41.7502,-96.933,41.7427,-96.9318,41.7428,3.5602e-06,991295946,996198319,991028044,996020405,991042527,996022458
323,1,INSIDE,-96.9105,41.7502,-96.9318,41.7428,-96.9132,41.7441,5.45231e-05,991295946,996198319,991042527,996022458,991264334,996053887
324,1,INSIDE,-96.7631,42.087,-96.933,41.7427,-96.9327,41.7428,3.55438e-05,993054823,1004234264,991028044,996020405,991030990,996022362
325,1,INSIDE,-96.7631,42.087,-96.9327,41.7428,-96.9105,41.7502,0.00319611,993054823,1004234264,991030990,996022362,991295946,996198319
326,1,INSIDE,-96.7631,42.087,-96.9119,41.7472,-96.8675,41.7427,0.00786519,993054823,1004234264,991280077,996125813,991809143,996019833
327,1,INSIDE,-96.7631,42.087,-96.8675,41.7427,-96.8674,41.7427,1.91593e-05,993054823,1004234264,991809143,996019833,991810432,996019575
328,1,INSIDE,-96.9119,41.7472,-96.9134,41.7436,-96.8681,41.7427,8.19459e-05,991280077,996125813,991261331,996040166,991801639,996019904
329,1,INSIDE,-96.9119,41.7472,-96.8681,41.7427,-96.8674,41.7427,1.3336e-06,991280077,996125813,991801639,996019904,991810432,996019575
330,1,INSIDE,-96.8463,41.7448,-96.8675,41.7426,-96.865,41.7427,1.19769e-06,992062740,996068819,991809926,996016237,991839494,996019690
331,1,INSIDE,-96.8463,41.7448,-96.865,41.7427,-96.8465,41.7438,8.92778e-06,992062740,996068819,991839494,996019690,992059898,996045425
